product_key,source_product_id,product_name,category,sub_category,unit_cost,supplier
7243,OFF-STO-10004496,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,8.883,OfficeOne Corp
7244,OFF-STO-10004503,"Stockwell Paper Clips, Metal",Office Supplies,Fasteners,7.746777777777777,OfficeOne Corp
7245,OFF-STO-10004779,"Stockwell Push Pins, Bulk Pack",Office Supplies,Fasteners,11.192708333333334,OfficeOne Corp
7246,OFF-STO-10004841,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,6.711666666666666,OfficeOne Corp
7247,OFF-STO-10004910,"Stockwell Clamps, 12 Pack",Office Supplies,Fasteners,9.897,OfficeOne Corp
7248,OFF-STO-10004940,"Stockwell Push Pins, Assorted Sizes",Office Supplies,Fasteners,8.1,OfficeOne Corp
7249,OFF-STO-10004971,"Stockwell Paper Clips, Assorted Sizes",Office Supplies,Fasteners,10.443999999999999,OfficeOne Corp
7250,OFF-SU-10000047,"Kleencut Box Cutter, Steel",Office Supplies,Supplies,14.68,OfficeOne Corp
7251,OFF-SU-10000062,"Stiletto Scissors, High Speed",Office Supplies,Supplies,23.210607936507937,OfficeOne Corp
7252,OFF-SU-10000066,"Acme Box Cutter, Serrated",Office Supplies,Supplies,15.656666666666666,OfficeOne Corp
7253,OFF-SU-10000076,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,36.099239926739926,OfficeOne Corp
7254,OFF-SU-10000079,"Fiskars Trimmer, Serrated",Office Supplies,Supplies,32.37,OfficeOne Corp
7255,OFF-SU-10000085,"Kleencut Trimmer, Steel",Office Supplies,Supplies,17.087174603174603,OfficeOne Corp
7256,OFF-SU-10000087,"Stiletto Ruler, High Speed",Office Supplies,Supplies,13.0175,OfficeOne Corp
7257,OFF-SU-10000102,"Stiletto Box Cutter, Easy Grip",Office Supplies,Supplies,35.34722222222222,OfficeOne Corp
7258,OFF-SU-10000105,"Fiskars Shears, Easy Grip",Office Supplies,Supplies,44.28,OfficeOne Corp
7259,OFF-SU-10000113,"Acme Shears, Easy Grip",Office Supplies,Supplies,25.404333333333334,OfficeOne Corp
7260,OFF-SU-10000130,"Fiskars Ruler, High Speed",Office Supplies,Supplies,7.004023809523809,OfficeOne Corp
7261,OFF-SU-10000148,"Stiletto Ruler, Serrated",Office Supplies,Supplies,10.706,OfficeOne Corp
7262,OFF-SU-10000150,"Stiletto Ruler, Steel",Office Supplies,Supplies,7.248888888888889,OfficeOne Corp
7263,OFF-SU-10000153,"Acme Shears, High Speed",Office Supplies,Supplies,31.406363636363636,OfficeOne Corp
7264,OFF-SU-10000157,Compact Automatic Electric Letter Opener,Office Supplies,Supplies,116.9587642857143,OfficeOne Corp
7265,OFF-SU-10000164,"Kleencut Box Cutter, High Speed",Office Supplies,Supplies,12.913333333333334,OfficeOne Corp
7266,OFF-SU-10000171,"Elite Trimmer, Easy Grip",Office Supplies,Supplies,23.431507936507938,OfficeOne Corp
7267,OFF-SU-10000175,"Elite Scissors, Easy Grip",Office Supplies,Supplies,19.85211111111111,OfficeOne Corp
7268,OFF-SU-10000178,"Acme Ruler, Easy Grip",Office Supplies,Supplies,16.953025,OfficeOne Corp
7269,OFF-SU-10000180,"Acme Shears, Serrated",Office Supplies,Supplies,41.474000000000004,OfficeOne Corp
7270,OFF-SU-10000192,"Elite Trimmer, High Speed",Office Supplies,Supplies,17.736333333333334,OfficeOne Corp
7271,OFF-SU-10000198,"Fiskars Scissors, Steel",Office Supplies,Supplies,12.468,OfficeOne Corp
7272,OFF-SU-10000207,"Kleencut Box Cutter, High Speed",Office Supplies,Supplies,26.33255442176871,OfficeOne Corp
7273,OFF-SU-10000213,"Kleencut Shears, Easy Grip",Office Supplies,Supplies,21.833083333333335,OfficeOne Corp
7274,OFF-SU-10000216,"Stiletto Ruler, Steel",Office Supplies,Supplies,10.300045714285714,OfficeOne Corp
7275,OFF-SU-10000255,"Elite Box Cutter, High Speed",Office Supplies,Supplies,21.007857142857144,OfficeOne Corp
7276,OFF-SU-10000256,"Acme Scissors, Steel",Office Supplies,Supplies,21.55,OfficeOne Corp
7277,OFF-SU-10000272,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,17.7,OfficeOne Corp
7278,OFF-SU-10000283,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,23.86451851851852,OfficeOne Corp
7279,OFF-SU-10000289,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies,11.536666666666667,OfficeOne Corp
7280,OFF-SU-10000294,"Elite Trimmer, Serrated",Office Supplies,Supplies,16.079283950617285,OfficeOne Corp
7281,OFF-SU-10000304,"Kleencut Ruler, Serrated",Office Supplies,Supplies,7.7,OfficeOne Corp
7282,OFF-SU-10000320,"Fiskars Shears, High Speed",Office Supplies,Supplies,22.925666666666665,OfficeOne Corp
7283,OFF-SU-10000343,"Stiletto Trimmer, Serrated",Office Supplies,Supplies,37.09722943722944,OfficeOne Corp
7284,OFF-SU-10000375,"Kleencut Box Cutter, Steel",Office Supplies,Supplies,28.270696428571426,OfficeOne Corp
7285,OFF-SU-10000378,"Kleencut Scissors, High Speed",Office Supplies,Supplies,12.807190476190478,OfficeOne Corp
7286,OFF-SU-10000381,Acme Forged Steel Scissors with Black Enamel Handles,Office Supplies,Supplies,6.615302380952381,OfficeOne Corp
7287,OFF-SU-10000388,"Acme Ruler, Serrated",Office Supplies,Supplies,8.812066666666666,OfficeOne Corp
7288,OFF-SU-10000411,"Stiletto Box Cutter, Easy Grip",Office Supplies,Supplies,26.3627,OfficeOne Corp
7289,OFF-SU-10000427,"Fiskars Trimmer, Steel",Office Supplies,Supplies,37.965,OfficeOne Corp
7290,OFF-SU-10000429,"Elite Ruler, Easy Grip",Office Supplies,Supplies,14.227777777777776,OfficeOne Corp
7291,OFF-SU-10000432,Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies,3.4288333333333334,OfficeOne Corp
7292,OFF-SU-10000452,"Fiskars Letter Opener, Steel",Office Supplies,Supplies,22.192,OfficeOne Corp
7293,OFF-SU-10000480,"Elite Box Cutter, Serrated",Office Supplies,Supplies,10.712,OfficeOne Corp
7294,OFF-SU-10000484,"Kleencut Ruler, High Speed",Office Supplies,Supplies,9.626373333333333,OfficeOne Corp
7295,OFF-SU-10000496,"Fiskars Scissors, Steel",Office Supplies,Supplies,14.94368,OfficeOne Corp
7296,OFF-SU-10000514,"Kleencut Shears, High Speed",Office Supplies,Supplies,26.4675,OfficeOne Corp
7297,OFF-SU-10000556,"Kleencut Shears, Steel",Office Supplies,Supplies,17.21357823129252,OfficeOne Corp
7298,OFF-SU-10000573,"Acme Ruler, High Speed",Office Supplies,Supplies,9.791685185185186,OfficeOne Corp
7299,OFF-SU-10000596,"Stiletto Trimmer, Steel",Office Supplies,Supplies,24.493333333333336,OfficeOne Corp
7300,OFF-SU-10000618,"Acme Trimmer, High Speed",Office Supplies,Supplies,28.076238095238097,OfficeOne Corp
7301,OFF-SU-10000646,Premier Automatic Letter Opener,Office Supplies,Supplies,233.12330000000003,OfficeOne Corp
7302,OFF-SU-10000649,"Fiskars Box Cutter, High Speed",Office Supplies,Supplies,35.261476543209874,OfficeOne Corp
7303,OFF-SU-10000650,"Acme Shears, Steel",Office Supplies,Supplies,31.636666666666667,OfficeOne Corp
7304,OFF-SU-10000695,"Kleencut Trimmer, Serrated",Office Supplies,Supplies,27.798333333333336,OfficeOne Corp
7305,OFF-SU-10000697,"Kleencut Ruler, Serrated",Office Supplies,Supplies,7.344,OfficeOne Corp
7306,OFF-SU-10000705,"Stiletto Shears, High Speed",Office Supplies,Supplies,22.673666666666666,OfficeOne Corp
7307,OFF-SU-10000706,"Fiskars Ruler, Steel",Office Supplies,Supplies,7.112,OfficeOne Corp
7308,OFF-SU-10000707,"Stiletto Shears, Serrated",Office Supplies,Supplies,25.598566666666667,OfficeOne Corp
7309,OFF-SU-10000723,"Kleencut Shears, Steel",Office Supplies,Supplies,37.39217852564103,OfficeOne Corp
7310,OFF-SU-10000738,"Acme Shears, Steel",Office Supplies,Supplies,37.9637,OfficeOne Corp
7311,OFF-SU-10000776,"Elite Letter Opener, Steel",Office Supplies,Supplies,20.64,OfficeOne Corp
7312,OFF-SU-10000782,"Fiskars Shears, Serrated",Office Supplies,Supplies,31.59133333333333,OfficeOne Corp
7313,OFF-SU-10000789,"Kleencut Box Cutter, Serrated",Office Supplies,Supplies,20.082133333333335,OfficeOne Corp
7314,OFF-SU-10000810,"Kleencut Letter Opener, Steel",Office Supplies,Supplies,17.833333333333336,OfficeOne Corp
7315,OFF-SU-10000817,"Acme Box Cutter, Serrated",Office Supplies,Supplies,15.662222222222223,OfficeOne Corp
7316,OFF-SU-10000822,"Fiskars Letter Opener, Steel",Office Supplies,Supplies,19.85,OfficeOne Corp
7317,OFF-SU-10000835,"Acme Box Cutter, Steel",Office Supplies,Supplies,32.744126984126986,OfficeOne Corp
7318,OFF-SU-10000866,"Elite Trimmer, Serrated",Office Supplies,Supplies,33.77939583333333,OfficeOne Corp
7319,OFF-SU-10000877,"Acme Scissors, Easy Grip",Office Supplies,Supplies,20.525000000000002,OfficeOne Corp
7320,OFF-SU-10000885,"Elite Box Cutter, Steel",Office Supplies,Supplies,33.63153333333333,OfficeOne Corp
7321,OFF-SU-10000898,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",Office Supplies,Supplies,9.900734693877551,OfficeOne Corp
7322,OFF-SU-10000906,"Fiskars Shears, High Speed",Office Supplies,Supplies,24.339931972789117,OfficeOne Corp
7323,OFF-SU-10000914,"Kleencut Scissors, Serrated",Office Supplies,Supplies,15.183514285714285,OfficeOne Corp
7324,OFF-SU-10000925,"Fiskars Box Cutter, High Speed",Office Supplies,Supplies,28.19666666666667,OfficeOne Corp
7325,OFF-SU-10000926,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,19.47888888888889,OfficeOne Corp
7326,OFF-SU-10000932,"Fiskars Ruler, High Speed",Office Supplies,Supplies,33.72140052910053,OfficeOne Corp
7327,OFF-SU-10000946,Staples,Office Supplies,Supplies,5.715942857142857,OfficeOne Corp
7328,OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies,6.446933333333334,OfficeOne Corp
7329,OFF-SU-10000954,"Acme Scissors, High Speed",Office Supplies,Supplies,17.503619047619047,OfficeOne Corp
7330,OFF-SU-10000969,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies,31.073333333333334,OfficeOne Corp
7331,OFF-SU-10000970,"Elite Box Cutter, Easy Grip",Office Supplies,Supplies,31.781691666666667,OfficeOne Corp
7332,OFF-SU-10000979,"Acme Letter Opener, Easy Grip",Office Supplies,Supplies,11.825833333333334,OfficeOne Corp
7333,OFF-SU-10000997,"Fiskars Shears, Easy Grip",Office Supplies,Supplies,38.98169285714286,OfficeOne Corp
7334,OFF-SU-10001021,"Fiskars Box Cutter, Serrated",Office Supplies,Supplies,21.925260770975058,OfficeOne Corp
7335,OFF-SU-10001066,"Acme Letter Opener, Steel",Office Supplies,Supplies,27.646254166666665,OfficeOne Corp
7336,OFF-SU-10001074,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,16.57,OfficeOne Corp
7337,OFF-SU-10001080,"Acme Letter Opener, High Speed",Office Supplies,Supplies,11.715555555555556,OfficeOne Corp
7338,OFF-SU-10001086,"Fiskars Scissors, Easy Grip",Office Supplies,Supplies,21.845,OfficeOne Corp
7339,OFF-SU-10001087,"Kleencut Box Cutter, Serrated",Office Supplies,Supplies,31.551,OfficeOne Corp
7340,OFF-SU-10001124,"Acme Trimmer, High Speed",Office Supplies,Supplies,28.155,OfficeOne Corp
7341,OFF-SU-10001125,"Stiletto Letter Opener, High Speed",Office Supplies,Supplies,23.0125,OfficeOne Corp
7342,OFF-SU-10001132,"Fiskars Trimmer, Serrated",Office Supplies,Supplies,17.906666666666666,OfficeOne Corp
7343,OFF-SU-10001133,"Acme Box Cutter, Steel",Office Supplies,Supplies,21.13809523809524,OfficeOne Corp
7344,OFF-SU-10001137,"Kleencut Scissors, High Speed",Office Supplies,Supplies,15.295833333333333,OfficeOne Corp
7345,OFF-SU-10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,6.215466666666666,OfficeOne Corp
7346,OFF-SU-10001173,"Stiletto Trimmer, Easy Grip",Office Supplies,Supplies,23.67936507936508,OfficeOne Corp
7347,OFF-SU-10001185,"Acme Letter Opener, Steel",Office Supplies,Supplies,12.021142857142857,OfficeOne Corp
7348,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,1.334,OfficeOne Corp
7349,OFF-SU-10001218,Fiskars Softgrip Scissors,Office Supplies,Supplies,7.9256,OfficeOne Corp
7350,OFF-SU-10001225,Staples,Office Supplies,Supplies,3.5711857142857144,OfficeOne Corp
7351,OFF-SU-10001233,"Stiletto Trimmer, Serrated",Office Supplies,Supplies,21.101111111111113,OfficeOne Corp
7352,OFF-SU-10001308,"Fiskars Trimmer, Serrated",Office Supplies,Supplies,32.343663003663,OfficeOne Corp
7353,OFF-SU-10001337,"Fiskars Box Cutter, Easy Grip",Office Supplies,Supplies,20.29,OfficeOne Corp
7354,OFF-SU-10001343,"Elite Scissors, High Speed",Office Supplies,Supplies,19.932499999999997,OfficeOne Corp
7355,OFF-SU-10001346,"Stiletto Shears, Steel",Office Supplies,Supplies,42.76722698412698,OfficeOne Corp
7356,OFF-SU-10001351,"Stiletto Letter Opener, Steel",Office Supplies,Supplies,22.034444444444446,OfficeOne Corp
7357,OFF-SU-10001368,"Fiskars Ruler, Serrated",Office Supplies,Supplies,4.282809523809524,OfficeOne Corp
7358,OFF-SU-10001382,"Elite Trimmer, Steel",Office Supplies,Supplies,22.384144444444445,OfficeOne Corp
7359,OFF-SU-10001397,"Acme Box Cutter, Steel",Office Supplies,Supplies,23.98,OfficeOne Corp
7360,OFF-SU-10001406,"Fiskars Box Cutter, High Speed",Office Supplies,Supplies,35.67,OfficeOne Corp
7361,OFF-SU-10001407,"Fiskars Trimmer, Easy Grip",Office Supplies,Supplies,33.895236281179145,OfficeOne Corp
7362,OFF-SU-10001409,"Stiletto Scissors, Serrated",Office Supplies,Supplies,13.643333333333333,OfficeOne Corp
7363,OFF-SU-10001412,"Fiskars Scissors, High Speed",Office Supplies,Supplies,13.264,OfficeOne Corp
7364,OFF-SU-10001421,"Acme Shears, Easy Grip",Office Supplies,Supplies,25.46009523809524,OfficeOne Corp
7365,OFF-SU-10001442,"Acme Scissors, Steel",Office Supplies,Supplies,21.41992,OfficeOne Corp
7366,OFF-SU-10001455,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies,38.72,OfficeOne Corp
7367,OFF-SU-10001476,"Fiskars Scissors, Easy Grip",Office Supplies,Supplies,12.421,OfficeOne Corp
7368,OFF-SU-10001488,"Stiletto Scissors, Steel",Office Supplies,Supplies,22.56244444444444,OfficeOne Corp
7369,OFF-SU-10001500,"Kleencut Box Cutter, Serrated",Office Supplies,Supplies,14.799999999999999,OfficeOne Corp
7370,OFF-SU-10001506,"Kleencut Letter Opener, Steel",Office Supplies,Supplies,10.565777777777777,OfficeOne Corp
7371,OFF-SU-10001512,"Stiletto Shears, Easy Grip",Office Supplies,Supplies,33.792,OfficeOne Corp
7372,OFF-SU-10001515,"Kleencut Box Cutter, Easy Grip",Office Supplies,Supplies,17.734666666666666,OfficeOne Corp
7373,OFF-SU-10001535,"Stiletto Trimmer, Easy Grip",Office Supplies,Supplies,26.608510952380954,OfficeOne Corp
7374,OFF-SU-10001552,"Kleencut Trimmer, Easy Grip",Office Supplies,Supplies,23.81357142857143,OfficeOne Corp
7375,OFF-SU-10001554,"Acme Trimmer, Serrated",Office Supplies,Supplies,26.692,OfficeOne Corp
7376,OFF-SU-10001573,"Kleencut Shears, Serrated",Office Supplies,Supplies,40.750822222222226,OfficeOne Corp
7377,OFF-SU-10001574,Acme Value Line Scissors,Office Supplies,Supplies,2.524,OfficeOne Corp
7378,OFF-SU-10001578,"Stiletto Shears, High Speed",Office Supplies,Supplies,43.69785714285714,OfficeOne Corp
7379,OFF-SU-10001586,"Kleencut Trimmer, Steel",Office Supplies,Supplies,34.406666666666666,OfficeOne Corp
7380,OFF-SU-10001592,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,19.467777777777776,OfficeOne Corp
7381,OFF-SU-10001595,"Kleencut Shears, Serrated",Office Supplies,Supplies,17.65942857142857,OfficeOne Corp
7382,OFF-SU-10001618,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,18.376,OfficeOne Corp
7383,OFF-SU-10001624,"Kleencut Ruler, High Speed",Office Supplies,Supplies,8.2,OfficeOne Corp
7384,OFF-SU-10001633,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,15.11939393939394,OfficeOne Corp
7385,OFF-SU-10001657,"Acme Box Cutter, High Speed",Office Supplies,Supplies,19.724444444444444,OfficeOne Corp
7386,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies,6.462153741496599,OfficeOne Corp
7387,OFF-SU-10001682,"Kleencut Letter Opener, High Speed",Office Supplies,Supplies,16.44666666666667,OfficeOne Corp
7388,OFF-SU-10001683,"Kleencut Ruler, Steel",Office Supplies,Supplies,5.857777777777778,OfficeOne Corp
7389,OFF-SU-10001686,"Kleencut Trimmer, Easy Grip",Office Supplies,Supplies,35.267869047619044,OfficeOne Corp
7390,OFF-SU-10001689,"Acme Box Cutter, Easy Grip",Office Supplies,Supplies,38.622763636363636,OfficeOne Corp
7391,OFF-SU-10001690,"Kleencut Box Cutter, Steel",Office Supplies,Supplies,28.57625,OfficeOne Corp
7392,OFF-SU-10001697,"Fiskars Scissors, Easy Grip",Office Supplies,Supplies,17.663466666666665,OfficeOne Corp
7393,OFF-SU-10001698,"Stiletto Box Cutter, Steel",Office Supplies,Supplies,27.576888888888888,OfficeOne Corp
7394,OFF-SU-10001703,"Fiskars Box Cutter, High Speed",Office Supplies,Supplies,23.26452380952381,OfficeOne Corp
7395,OFF-SU-10001709,"Kleencut Scissors, High Speed",Office Supplies,Supplies,12.727655555555556,OfficeOne Corp
7396,OFF-SU-10001722,"Stiletto Box Cutter, Easy Grip",Office Supplies,Supplies,13.484,OfficeOne Corp
7397,OFF-SU-10001731,"Elite Letter Opener, High Speed",Office Supplies,Supplies,15.09036015037594,OfficeOne Corp
7398,OFF-SU-10001750,"Stiletto Trimmer, High Speed",Office Supplies,Supplies,16.48222222222222,OfficeOne Corp
7399,OFF-SU-10001762,"Stiletto Shears, Easy Grip",Office Supplies,Supplies,33.80522222222223,OfficeOne Corp
7400,OFF-SU-10001770,"Acme Scissors, Easy Grip",Office Supplies,Supplies,15.355678835978836,OfficeOne Corp
7401,OFF-SU-10001791,"Elite Box Cutter, Serrated",Office Supplies,Supplies,25.3125,OfficeOne Corp
7402,OFF-SU-10001794,"Elite Ruler, Steel",Office Supplies,Supplies,6.862222222222222,OfficeOne Corp
7403,OFF-SU-10001808,"Elite Shears, High Speed",Office Supplies,Supplies,38.09858333333333,OfficeOne Corp
7404,OFF-SU-10001813,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies,14.88556462585034,OfficeOne Corp
7405,OFF-SU-10001831,"Stiletto Scissors, High Speed",Office Supplies,Supplies,8.256761904761905,OfficeOne Corp
7406,OFF-SU-10001840,"Stiletto Box Cutter, High Speed",Office Supplies,Supplies,27.278,OfficeOne Corp
7407,OFF-SU-10001848,"Kleencut Ruler, Easy Grip",Office Supplies,Supplies,11.6302,OfficeOne Corp
7408,OFF-SU-10001851,"Stiletto Ruler, Steel",Office Supplies,Supplies,6.801555555555556,OfficeOne Corp
7409,OFF-SU-10001868,"Elite Box Cutter, Steel",Office Supplies,Supplies,19.006095238095238,OfficeOne Corp
7410,OFF-SU-10001869,"Stiletto Scissors, Steel",Office Supplies,Supplies,22.51861111111111,OfficeOne Corp
7411,OFF-SU-10001877,"Elite Ruler, High Speed",Office Supplies,Supplies,7.695333333333333,OfficeOne Corp
7412,OFF-SU-10001879,"Acme Trimmer, High Speed",Office Supplies,Supplies,31.755833333333335,OfficeOne Corp
7413,OFF-SU-10001886,"Acme Box Cutter, Serrated",Office Supplies,Supplies,26.646666666666665,OfficeOne Corp
7414,OFF-SU-10001889,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,25.1425,OfficeOne Corp
7415,OFF-SU-10001891,"Acme Ruler, Easy Grip",Office Supplies,Supplies,12.338266666666666,OfficeOne Corp
7416,OFF-SU-10001892,"Elite Box Cutter, High Speed",Office Supplies,Supplies,19.6112,OfficeOne Corp
7417,OFF-SU-10001894,"Elite Scissors, Steel",Office Supplies,Supplies,10.673555555555557,OfficeOne Corp
7418,OFF-SU-10001909,"Fiskars Scissors, Steel",Office Supplies,Supplies,11.480857142857143,OfficeOne Corp
7419,OFF-SU-10001923,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,14.089714285714285,OfficeOne Corp
7420,OFF-SU-10001935,Staples,Office Supplies,Supplies,2.0451333333333332,OfficeOne Corp
7421,OFF-SU-10001968,"Acme Scissors, Steel",Office Supplies,Supplies,11.830819047619048,OfficeOne Corp
7422,OFF-SU-10001980,"Acme Letter Opener, High Speed",Office Supplies,Supplies,28.233333333333334,OfficeOne Corp
7423,OFF-SU-10001983,"Stiletto Box Cutter, Steel",Office Supplies,Supplies,32.845555555555556,OfficeOne Corp
7424,OFF-SU-10001992,"Stiletto Ruler, Serrated",Office Supplies,Supplies,7.773333333333333,OfficeOne Corp
7425,OFF-SU-10002002,"Fiskars Scissors, Steel",Office Supplies,Supplies,14.85,OfficeOne Corp
7426,OFF-SU-10002027,"Stiletto Letter Opener, High Speed",Office Supplies,Supplies,19.467983333333333,OfficeOne Corp
7427,OFF-SU-10002032,"Stiletto Scissors, Easy Grip",Office Supplies,Supplies,10.147333333333334,OfficeOne Corp
7428,OFF-SU-10002094,"Acme Letter Opener, Steel",Office Supplies,Supplies,17.46252380952381,OfficeOne Corp
7429,OFF-SU-10002131,"Elite Scissors, Serrated",Office Supplies,Supplies,18.00325,OfficeOne Corp
7430,OFF-SU-10002135,"Fiskars Shears, Easy Grip",Office Supplies,Supplies,38.884,OfficeOne Corp
7431,OFF-SU-10002152,"Fiskars Shears, Serrated",Office Supplies,Supplies,43.46552,OfficeOne Corp
7432,OFF-SU-10002161,"Elite Ruler, Steel",Office Supplies,Supplies,8.838444444444445,OfficeOne Corp
7433,OFF-SU-10002169,"Fiskars Letter Opener, High Speed",Office Supplies,Supplies,11.512190476190478,OfficeOne Corp
7434,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,Office Supplies,Supplies,12.74279,OfficeOne Corp
7435,OFF-SU-10002214,"Kleencut Letter Opener, Easy Grip",Office Supplies,Supplies,15.972333333333331,OfficeOne Corp
7436,OFF-SU-10002215,"Elite Ruler, High Speed",Office Supplies,Supplies,6.387619047619047,OfficeOne Corp
7437,OFF-SU-10002227,"Elite Letter Opener, High Speed",Office Supplies,Supplies,17.762222222222224,OfficeOne Corp
7438,OFF-SU-10002230,"Fiskars Trimmer, Serrated",Office Supplies,Supplies,17.873333333333335,OfficeOne Corp
7439,OFF-SU-10002301,Serrated Blade or Curved Handle Hand Letter Openers,Office Supplies,Supplies,3.068314285714286,OfficeOne Corp
7440,OFF-SU-10002306,"Elite Scissors, Steel",Office Supplies,Supplies,16.88750888888889,OfficeOne Corp
7441,OFF-SU-10002323,"Elite Shears, Steel",Office Supplies,Supplies,31.041777777777774,OfficeOne Corp
7442,OFF-SU-10002325,"Stiletto Trimmer, High Speed",Office Supplies,Supplies,15.86,OfficeOne Corp
7443,OFF-SU-10002327,"Fiskars Ruler, Easy Grip",Office Supplies,Supplies,14.74,OfficeOne Corp
7444,OFF-SU-10002337,"Elite Trimmer, High Speed",Office Supplies,Supplies,39.565416666666664,OfficeOne Corp
7445,OFF-SU-10002342,"Kleencut Scissors, Steel",Office Supplies,Supplies,20.362916666666667,OfficeOne Corp
7446,OFF-SU-10002344,"Stiletto Box Cutter, Serrated",Office Supplies,Supplies,17.629522222222224,OfficeOne Corp
7447,OFF-SU-10002346,"Elite Ruler, High Speed",Office Supplies,Supplies,12.788181818181817,OfficeOne Corp
7448,OFF-SU-10002357,"Kleencut Trimmer, High Speed",Office Supplies,Supplies,30.186666666666667,OfficeOne Corp
7449,OFF-SU-10002362,"Acme Ruler, Serrated",Office Supplies,Supplies,9.689311363636364,OfficeOne Corp
7450,OFF-SU-10002363,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,17.48,OfficeOne Corp
7451,OFF-SU-10002379,"Fiskars Letter Opener, High Speed",Office Supplies,Supplies,26.25900793650794,OfficeOne Corp
7452,OFF-SU-10002388,"Elite Shears, Easy Grip",Office Supplies,Supplies,42.88511,OfficeOne Corp
7453,OFF-SU-10002402,"Stiletto Box Cutter, Steel",Office Supplies,Supplies,12.49762962962963,OfficeOne Corp
7454,OFF-SU-10002412,"Stiletto Letter Opener, Steel",Office Supplies,Supplies,9.602,OfficeOne Corp
7455,OFF-SU-10002414,"Stiletto Ruler, Easy Grip",Office Supplies,Supplies,15.18,OfficeOne Corp
7456,OFF-SU-10002419,"Fiskars Letter Opener, Easy Grip",Office Supplies,Supplies,26.014166666666664,OfficeOne Corp
7457,OFF-SU-10002423,"Acme Shears, Steel",Office Supplies,Supplies,26.660999999999998,OfficeOne Corp
7458,OFF-SU-10002429,"Fiskars Box Cutter, Steel",Office Supplies,Supplies,23.84,OfficeOne Corp
7459,OFF-SU-10002445,"Fiskars Trimmer, High Speed",Office Supplies,Supplies,30.087777777777777,OfficeOne Corp
7460,OFF-SU-10002448,"Stiletto Trimmer, High Speed",Office Supplies,Supplies,34.76763605442177,OfficeOne Corp
7461,OFF-SU-10002451,"Elite Letter Opener, High Speed",Office Supplies,Supplies,15.464074074074075,OfficeOne Corp
7462,OFF-SU-10002466,"Elite Shears, Easy Grip",Office Supplies,Supplies,27.85690476190476,OfficeOne Corp
7463,OFF-SU-10002498,"Stiletto Letter Opener, High Speed",Office Supplies,Supplies,16.64177777777778,OfficeOne Corp
7464,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies,3.9653,OfficeOne Corp
7465,OFF-SU-10002521,"Kleencut Box Cutter, Steel",Office Supplies,Supplies,14.642499999999998,OfficeOne Corp
7466,OFF-SU-10002522,Acme Kleen Earth Office Shears,Office Supplies,Supplies,2.7852,OfficeOne Corp
7467,OFF-SU-10002537,Acme Box Cutter Scissors,Office Supplies,Supplies,7.531200000000001,OfficeOne Corp
7468,OFF-SU-10002543,"Stiletto Scissors, Easy Grip",Office Supplies,Supplies,23.747821088435376,OfficeOne Corp
7469,OFF-SU-10002544,"Kleencut Box Cutter, Serrated",Office Supplies,Supplies,24.500238095238096,OfficeOne Corp
7470,OFF-SU-10002547,"Acme Ruler, Steel",Office Supplies,Supplies,14.330017857142858,OfficeOne Corp
7471,OFF-SU-10002550,"Kleencut Scissors, Steel",Office Supplies,Supplies,9.184897959183672,OfficeOne Corp
7472,OFF-SU-10002557,Fiskars Spring-Action Scissors,Office Supplies,Supplies,10.263200000000001,OfficeOne Corp
7473,OFF-SU-10002566,"Stiletto Trimmer, Steel",Office Supplies,Supplies,24.48854761904762,OfficeOne Corp
7474,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,12.271511904761905,OfficeOne Corp
7475,OFF-SU-10002599,"Stiletto Letter Opener, Easy Grip",Office Supplies,Supplies,17.13257142857143,OfficeOne Corp
7476,OFF-SU-10002611,"Fiskars Ruler, Serrated",Office Supplies,Supplies,6.98075,OfficeOne Corp
