sales_id,order_id,date_id,product_id,region_id,customer_id,quantity,unit_price,discount_pct,gross_revenue,net_revenue,cost,profit,margin_pct,returned_flag,shipping_cost,ship_mode,order_priority
98914,IN-2012-37474,20130624,8100,9,51,2,83.5,0.0,167.0,167.0,125.18,41.81999999999999,0.2504191616766467,False,14.96,Standard Class,Medium
98915,RS-2012-6620,20131015,8408,6,790,4,151.75,0.0,607.0,607.0,455.2,151.8,0.25008237232289954,False,35.77,Standard Class,Medium
98916,IN-2014-44236,20140117,9865,9,663,3,174.66666666666666,0.0,524.0,524.0,398.27000000000004,125.72999999999996,0.239942748091603,False,49.7,Standard Class,Medium
98917,ID-2014-19253,20130308,3053,12,568,2,25.786163522012576,0.4955372690559853,51.57232704402515,26.016316941766792,32.45078666578137,-6.43446972401458,-0.2473243902439024,False,2.0,Standard Class,Medium
98918,ID-2014-52993,20140308,2957,10,298,3,24.444444444444443,0.08249624472952838,73.33333333333333,67.28360871983459,70.32972118733255,-3.046112467497963,-0.04527272727272723,False,3.66,Standard Class,Medium
98919,MX-2013-123386,20141121,4437,11,612,4,8.2,0.0,32.8,32.8,16.799999999999997,16.0,0.48780487804878053,False,2.93,Second Class,Medium
98920,CA-2014-121559,20130810,7936,4,770,1,40.0,0.0,40.0,40.0,25.2407,14.7593,0.3689825,False,3.1,Second Class,High
98921,IN-2012-86999,20120428,4891,10,325,3,12.083333333333334,0.3879642922755205,36.25,22.186294405012383,21.85579512284116,0.33049928217122115,0.01489655172413803,False,1.04,Standard Class,Medium
98922,IN-2014-30390,20120122,869,12,676,2,133.78995433789956,0.22307917755638082,267.5799086757991,207.88840271779034,159.5566904911224,48.331712226667946,0.23248873720136526,False,52.11,First Class,High
98923,ID-2013-18966,20141023,756,9,367,1,57.5,0.02459494786252653,57.5,56.085790497904725,46.57559123956436,9.510199258340364,0.1695652173913043,False,11.26,Standard Class,Low
98924,ES-2014-4554406,20120402,6711,4,121,2,48.888888888888886,0.14541046634469612,97.77777777777777,83.55986551296304,64.99248357841215,18.567381934550895,0.22220454545454538,False,3.32,Standard Class,Medium
98925,CA-2011-146969,20120226,1545,13,25,1,102.5,0.040527476076615596,102.5,98.34593370214691,72.82588351083274,25.52005019131417,0.25949268292682914,False,14.69,Standard Class,High
98926,US-2013-100839,20110820,1265,13,543,2,10.416666666666666,0.22664815687504025,20.833333333333332,16.111496731769993,13.29649602279514,2.8150007089748534,0.17472000000000001,False,2.21,Standard Class,High
98927,MX-2011-123624,20120622,9629,11,373,3,50.75,0.019757575769437555,152.25,149.24190908910313,79.25259999904097,69.98930909006216,0.46896551724137936,False,24.69,Second Class,Medium
98928,ID-2011-68372,20140929,7432,10,119,4,13.333333333333332,0.07992086914583411,53.33333333333333,49.07088697888884,36.680488016719416,12.390398962169428,0.2524999999999999,False,7.95,Same Day,Critical
98929,ES-2011-5953080,20121220,6461,11,586,1,31.0,0.0,31.0,31.0,23.860000000000003,7.139999999999997,0.2303225806451612,False,4.67,Standard Class,Medium
98930,IT-2011-2226067,20140307,1107,8,717,4,50.47619047619048,0.29423553907744815,201.90476190476193,142.49720544341048,173.13141598722595,-30.63421054381547,-0.21498113207547181,False,27.08,Second Class,Critical
98931,MX-2013-111073,20141029,7600,8,579,3,29.33333333333333,0.03437800549692083,87.99999999999999,84.97473551627095,51.0234661895427,33.95126932672825,0.3995454545454545,False,24.66,First Class,High
98932,TU-2013-2790,20141231,5042,6,736,1,20.0,0.6042038952010402,20.0,7.915922095979195,16.512613492212605,-8.59669139623341,-1.0860000000000005,False,0.35,First Class,High
98933,ID-2014-66174,20110604,5575,5,776,5,11.5,0.5211305545237187,57.5,27.534993114886174,52.89113025285527,-25.356137137969096,-0.9208695652173914,False,2.25,Standard Class,Medium
98934,IN-2014-67238,20120602,8696,9,34,2,142.66666666666666,0.0419964784807436,285.3333333333333,273.3503381401611,202.24731677300193,71.10302136715919,0.2601168224299065,False,20.26,Standard Class,Medium
98935,IR-2013-3940,20140212,8399,6,145,1,182.0,0.018108525566912198,182.0,178.70424834682197,108.9506780030954,69.75357034372657,0.3903296703296704,False,47.97,Second Class,Critical
98936,RS-2012-7530,20140120,7165,6,494,1,25.0,0.0,25.0,25.0,17.080000000000002,7.919999999999998,0.3167999999999999,False,0.96,Standard Class,Medium
98937,CA-2012-165050,20141001,3699,7,739,3,4.375,0.15931057334223186,13.125,11.034048724883206,7.344262831282261,3.689785893600945,0.3344000000000001,False,0.53,First Class,Medium
98938,TU-2012-6470,20120806,4077,6,327,1,35.0,0.5581020983010067,35.0,15.466426559464766,23.181963923129185,-7.715537363664419,-0.49885714285714255,False,0.88,Standard Class,Medium
98939,US-2013-150861,20140119,6119,7,305,8,22.875,0.0,183.0,183.0,98.9488,84.0512,0.459296174863388,False,25.84,First Class,Medium
98940,US-2012-119991,20121130,6169,11,457,7,22.708333333333336,0.3787618569267528,158.95833333333334,98.75097982601827,161.13985574105425,-62.38887591503598,-0.6317798165137615,False,3.6,Standard Class,Medium
98941,NI-2012-390,20141122,9299,1,618,1,31.66666666666666,0.6609675017645226,31.66666666666666,10.736029110790117,23.687070543385353,-12.951041432595236,-1.2063157894736842,False,0.33,Standard Class,Medium
98942,IN-2011-47701,20110415,8074,12,125,4,247.66666666666663,0.0,990.6666666666665,990.6666666666665,683.5866666666666,307.0799999999999,0.30997308209959623,False,159.19,Same Day,High
98943,IN-2013-22760,20130322,7352,5,631,6,39.0,0.0,234.0,234.0,194.22,39.78,0.17,False,14.32,Standard Class,Medium
98944,MX-2014-141502,20130823,6239,11,271,8,11.142857142857142,0.0,89.14285714285714,89.14285714285714,56.50285714285715,32.639999999999986,0.366153846153846,False,2.85,Standard Class,Medium
98945,MX-2013-151057,20120818,3391,8,71,2,6.0,0.0,12.0,12.0,9.400000000000002,2.599999999999998,0.21666666666666648,False,2.48,Second Class,High
98946,ES-2013-1680695,20131010,8243,11,443,3,29.5,0.0,88.5,88.5,77.07000000000001,11.429999999999993,0.12915254237288126,False,8.21,Standard Class,High
98947,US-2012-104367,20120623,6894,11,606,3,32.0,0.019697894705631852,96.0,94.10900210825935,65.87630147578155,28.2327006324778,0.3,False,22.52,First Class,High
98948,ID-2014-74238,20140726,3473,12,693,5,13.823529411764708,0.13717256423112192,69.11764705882354,59.63660217814305,47.97320542874963,11.66339674939342,0.19557446808510634,False,11.27,First Class,High
98949,CA-2014-129294,20110112,6918,13,785,3,155.0,0.027726827551897454,465.0,452.1070251883677,334.5136962549215,117.59332893344617,0.26010064516129033,False,26.14,Standard Class,High
98950,SA-2012-5700,20140823,5835,6,240,2,11.5,0.0,23.0,23.0,12.14,10.86,0.4721739130434782,False,4.53,Second Class,Critical
98951,IN-2013-63101,20111230,8729,10,410,2,242.22222222222223,0.07905574265336636,484.44444444444446,446.1463291145914,253.13483165988396,193.01149745470747,0.4326192660550458,False,23.6,Second Class,Medium
98952,CA-2012-112375,20121023,4431,11,79,2,16.875,0.1769426872432707,33.75,27.778184305539614,18.29471218362839,9.483472121911223,0.3414,False,1.39,Standard Class,Medium
98953,IN-2014-54547,20140903,833,12,134,6,161.33333333333331,0.20100114001623687,967.9999999999999,773.4308964642827,536.5117545018973,236.91914196238542,0.30632231404958676,False,39.57,Standard Class,Medium
98954,US-2013-152415,20120621,1367,7,56,2,5.0,0.0,10.0,10.0,5.8504000000000005,4.1495999999999995,0.41495999999999994,False,1.36,Standard Class,Medium
98955,UP-2011-6100,20140522,4050,6,728,2,48.5,0.04636562045273325,97.0,92.50253481608488,92.50253481608488,0.0,0.0,False,9.97,Standard Class,High
98956,MX-2013-116050,20111110,663,4,228,2,45.5,0.0,91.0,91.0,52.92,38.08,0.41846153846153844,False,5.67,Standard Class,Medium
98957,IT-2012-5122607,20141123,3273,4,593,7,12.0,0.01214606190907215,84.0,82.97973079963793,79.66054156765242,3.3191892319855185,0.040000000000000015,False,17.28,Same Day,High
98958,TU-2012-450,20140530,2236,6,615,2,22.5,0.6356721058120882,45.0,16.39475523845603,25.838134255806708,-9.443379017350676,-0.5760000000000001,False,0.48,Standard Class,Medium
98959,ID-2014-79257,20120802,2957,12,766,1,24.65753424657534,0.29927079496366243,24.65753424657534,17.278254370759008,22.20946816817363,-4.931213797414621,-0.2854,False,3.08,Second Class,High
98960,IR-2012-3550,20110919,8301,6,134,3,73.5,0.0,220.5,220.5,189.72000000000003,30.779999999999973,0.13959183673469375,False,9.28,Standard Class,High
98961,CA-2013-143154,20120510,8077,13,588,4,69.16666666666667,0.16750755445917087,276.6666666666667,230.32290993296274,238.93920674431033,-8.616296811347581,-0.03740963855421686,False,3.86,Standard Class,Medium
98962,ID-2014-73678,20120914,9120,12,752,2,312.0,0.22143118240032147,624.0,485.82694218219945,362.8597831305062,122.96715905169327,0.25310897435897445,False,51.41,Standard Class,Medium
98963,ES-2012-3520629,20110510,6076,4,617,3,17.0,0.0,51.0,51.0,31.650000000000002,19.349999999999998,0.37941176470588234,False,17.29,Second Class,High
98964,US-2013-162600,20140328,7846,4,108,2,172.7777777777778,0.36032812987534557,345.5555555555556,221.04216845418617,243.16628620223088,-22.12411774804471,-0.10009003215434081,False,34.22,Standard Class,Medium
98965,IN-2012-54491,20130302,6814,9,658,3,134.5,0.0,403.5,403.5,286.41,117.08999999999997,0.2901858736059479,False,63.94,Same Day,Medium
98966,MX-2012-122553,20140807,3086,8,223,8,11.25,0.0,90.0,90.0,65.84,24.159999999999997,0.26844444444444443,True,32.97,First Class,Critical
98967,NI-2014-4840,20110330,7187,1,346,1,26.666666666666664,0.7471752392476926,26.666666666666664,6.741993620061531,19.009051011763486,-12.267057391701954,-1.8194999999999997,False,0.47,Standard Class,Medium
98968,IN-2012-21871,20130825,6427,12,199,2,16.981132075471695,0.4870461881348817,33.96226415094339,17.421072855796467,28.814454503487354,-11.393381647690887,-0.6539999999999999,False,5.51,Same Day,High
98969,US-2013-128902,20140917,1906,7,30,2,174.2857142857143,0.31267138972134956,348.5714285714286,239.5831155828439,270.38741647910655,-30.804300896262646,-0.12857459016393424,False,27.91,Standard Class,High
98970,IT-2013-1673718,20120921,3273,4,222,1,12.0,0.5384368586393733,12.0,5.5387576963275205,10.634414776948839,-5.095657080621319,-0.9199999999999999,False,0.78,Standard Class,Medium
98971,US-2011-120145,20120520,4442,4,424,5,10.666666666666666,0.0,53.33333333333333,53.33333333333333,28.79233333333333,24.541,0.4601437500000001,False,2.63,Standard Class,Medium
98972,SF-2013-6430,20140227,8875,1,141,2,128.5,0.0,257.0,257.0,223.64,33.360000000000014,0.12980544747081718,False,39.92,First Class,High
98973,ES-2011-1436413,20110726,6760,4,398,4,49.44444444444444,0.13781205892409376,197.77777777777777,170.52161501279033,144.04669730215284,26.4749177106375,0.15525842696629216,False,17.4,Standard Class,High
98974,MX-2012-146311,20141015,1450,4,464,4,35.333333333333336,0.0,141.33333333333334,141.33333333333334,73.49333333333334,67.84,0.48,False,7.17,Standard Class,High
98975,US-2013-132276,20131218,1260,11,471,4,12.5,0.5884922531157614,50.0,20.575387344211933,25.826226194454815,-5.250838850242882,-0.25519999999999987,False,2.88,Second Class,Medium
98976,IN-2013-14472,20140124,127,9,436,3,170.66666666666666,0.0,512.0,512.0,378.89,133.11,0.25998046875,False,57.08,Standard Class,Medium
98977,MX-2014-145072,20140623,4926,3,602,5,7.0,0.0,35.0,35.0,31.900000000000002,3.099999999999998,0.08857142857142851,False,3.5,Second Class,Medium
98978,US-2012-141523,20140314,7110,4,138,4,89.44444444444446,0.4198770753768942,357.7777777777778,207.5550908096001,231.82743397583084,-24.27234316623074,-0.11694409937888195,False,12.64,Standard Class,Medium
98979,MX-2013-114895,20140826,2962,4,249,4,33.75,0.41442382231546515,135.0,79.0527839874122,68.54364351856708,10.509140468845118,0.13293827160493826,False,11.72,Standard Class,Low
98980,ID-2012-48639,20120617,4766,12,310,5,10.377358490566037,0.4483047597860793,51.886792452830186,28.625696426193997,42.976538745456665,-14.350842319262668,-0.5013272727272725,False,1.54,Standard Class,Medium
98981,IR-2011-3790,20141105,5098,6,728,2,16.0,0.0,32.0,32.0,17.84,14.16,0.4425,False,1.07,Standard Class,High
98982,ID-2012-82610,20141008,6285,10,282,3,16.666666666666668,0.42984140033503365,50.0,28.507929983248314,42.72198387289592,-14.214053889647605,-0.4985999999999999,False,9.7,Same Day,Critical
98983,MR-2014-8340,20130602,3887,1,532,1,13.0,0.0,13.0,13.0,12.76,0.2400000000000002,0.018461538461538477,False,0.77,First Class,High
98984,CA-2014-126074,20130808,3308,4,296,1,3.0,0.012737612724375555,3.0,2.9617871618268734,1.5685624809035124,1.393224680923361,0.47039999999999993,False,0.23,Standard Class,High
98985,TU-2014-1670,20111012,2232,6,572,1,25.0,0.5600790469843479,25.0,10.998023825391304,25.145881674374678,-14.147857848983374,-1.2864000000000002,False,2.41,Second Class,Critical
98986,CA-2014-117457,20121219,6231,13,693,2,10.0,0.04783782395117646,20.0,19.04324352097647,10.194990851389965,8.848252669586506,0.4646399999999999,False,0.64,Standard Class,Medium
98987,US-2014-137358,20120516,4471,4,409,4,27.0,0.4483179493560481,108.0,59.58166146954681,66.55492258968636,-6.973261120139547,-0.11703703703703695,False,0.31,Second Class,High
98988,MX-2013-138107,20110915,4908,4,187,1,11.5,0.0,11.5,11.5,6.0,5.5,0.4782608695652174,False,1.54,Standard Class,Medium
98989,EG-2011-7600,20130320,1743,1,170,3,58.0,0.013639146192782864,174.0,171.6267885624558,147.65821981494042,23.968568747515377,0.1396551724137931,False,6.22,Standard Class,Medium
98990,MX-2013-166926,20110221,2849,4,5,6,17.6,0.0,105.60000000000001,105.60000000000001,78.24000000000001,27.36,0.25909090909090904,True,6.94,Standard Class,Medium
98991,MX-2013-164406,20120703,5546,4,270,2,4.666666666666667,0.0,9.333333333333334,9.333333333333334,7.093333333333334,2.24,0.24000000000000002,False,1.16,Standard Class,Medium
98992,CA-2013-146934,20121026,9543,7,443,1,129.0,0.0,129.0,129.0,91.59290000000001,37.407099999999986,0.28997751937984484,False,15.58,Standard Class,Medium
98993,US-2014-142832,20140524,6078,11,712,4,20.666666666666668,0.3792980044493954,82.66666666666667,51.311364965516645,67.6978976480526,-16.386532682535957,-0.31935483870967735,False,5.88,Standard Class,Medium
98994,IN-2012-24783,20140531,6297,5,691,6,28.4,0.0,170.39999999999998,170.39999999999998,160.32,10.079999999999984,0.0591549295774647,False,15.32,Second Class,Medium
98995,ID-2013-73069,20121016,9820,10,660,4,74.44444444444444,0.09164964461823964,297.77777777777777,270.4865502692353,183.2243594622275,87.26219080700778,0.3226119402985075,False,28.09,Same Day,Medium
98996,IN-2014-64396,20130823,5784,10,120,8,11.728395061728396,0.0892311515447805,93.82716049382717,85.45485491678603,54.148693699218626,31.306161217567407,0.36634736842105253,False,15.68,Standard Class,Low
98997,IT-2013-2413489,20140202,7338,11,149,6,24.666666666666668,0.53224897802937,148.0,69.22715125165324,122.10172677521325,-52.87457552356001,-0.7637837837837838,False,5.89,Standard Class,Medium
98998,ES-2011-1539879,20120605,4719,4,414,5,12.5,0.0,62.5,62.5,43.15,19.35,0.30960000000000004,False,3.44,Standard Class,Medium
98999,US-2013-128013,20130826,8571,4,121,5,198.71794871794876,0.3844125369620084,993.5897435897438,611.641389556979,838.8401045355807,-227.19871497860174,-0.37145739130434774,False,94.47,First Class,High
99000,CG-2014-3470,20130927,9993,1,258,2,40.0,0.0,80.0,80.0,76.82000000000001,3.1799999999999926,0.03974999999999991,False,3.77,Second Class,Medium
99001,ES-2013-3946680,20130606,2315,8,729,1,68.5,0.0,68.5,68.5,44.5,24.0,0.35036496350364965,False,9.7,Standard Class,Medium
99002,MX-2014-168851,20141107,5718,8,437,2,7.333333333333333,0.029159011902414836,14.666666666666666,14.239001158764582,11.675980950186958,2.5630202085776244,0.17999999999999997,False,2.27,Second Class,High
99003,CA-2012-121720,20140211,1461,11,776,2,20.416666666666668,0.16650998687412624,40.833333333333336,34.03417553597318,28.963222296115365,5.070953239857818,0.148995918367347,True,1.44,First Class,Medium
99004,IT-2012-5960351,20130114,7559,4,425,1,32.0,0.0,32.0,32.0,23.09,8.91,0.2784375,False,4.57,Standard Class,High
99005,IN-2014-17104,20131228,6710,9,639,2,140.5,0.03358934212780454,281.0,271.56139486208696,171.0160300170637,100.54536484502324,0.37024911032028474,False,46.0,Second Class,High
99006,ES-2012-1706068,20141020,2718,4,239,3,30.5,0.02041763753314181,91.5,89.63178616571751,59.39207863636561,30.239707529351904,0.3373770491803278,False,1.5,Standard Class,High
99007,CA-2013-104969,20131203,3763,7,581,7,67.22222222222221,0.6701895709126418,470.5555555555555,155.194129687218,284.6337294230365,-129.43959973581852,-0.8340495867768595,True,10.44,Standard Class,Medium
99008,US-2014-110744,20110730,893,4,360,5,88.66666666666667,0.449156009346593,443.33333333333337,244.20750252301048,333.6829280714789,-89.47542554846842,-0.366390977443609,False,6.33,Standard Class,Medium
99009,ES-2014-4673578,20111003,1971,4,31,2,445.6410256410256,0.3267607174916554,891.2820512820512,600.0460887176938,470.840077124177,129.2060115935168,0.21532681242807813,False,115.27,Second Class,High
99010,MX-2012-155852,20140204,1564,4,401,3,17.0,0.0,51.0,51.0,29.280000000000005,21.719999999999995,0.4258823529411764,False,8.77,Standard Class,High
99011,EZ-2013-3540,20120423,7691,6,779,4,54.75,0.01518749416901484,219.0,215.67393877698575,204.9197862133114,10.754152563674353,0.04986301369863012,False,14.54,Second Class,Medium
99012,ID-2011-11392,20110724,4646,5,89,1,16.0,0.5211228833698401,16.0,7.662033866082558,13.207430876659808,-5.5453970105772505,-0.7237499999999999,False,4.34,Second Class,Critical
99013,ES-2011-3081212,20110429,664,8,708,3,133.5,0.008469962094248065,400.5,397.10778018125364,353.38130550961,43.72647467164364,0.11011235955056176,False,14.85,Standard Class,Medium
99014,US-2012-139801,20120430,2352,11,305,3,358.8888888888889,0.36622682086563424,1076.6666666666667,682.3624562013338,841.5789542634692,-159.21649806213543,-0.2333312693498453,False,93.93,First Class,Medium
99015,IT-2014-1390635,20110419,55,11,490,4,121.33333333333331,0.4575825154355261,485.33333333333326,263.25328584195796,279.2003598881535,-15.947074046195553,-0.06057692307692316,False,17.96,Second Class,Medium
99016,US-2013-148803,20120329,6792,11,504,3,35.416666666666664,0.243296084608569,106.25,80.39979101033954,73.34627005100774,7.053520959331806,0.08773058823529419,True,8.76,Same Day,High
99017,IN-2011-34191,20140616,3805,12,418,4,13.253012048192772,0.15479447950923714,53.01204819277109,44.8060757850525,27.002992563804415,17.803083221248084,0.39733636363636354,False,7.58,First Class,High
99018,MX-2013-168578,20131028,1537,4,757,3,33.5,0.034839676768221944,100.5,96.9986124847937,67.00142963875004,29.997182846043657,0.30925373134328354,False,1.64,Standard Class,Medium
99019,RS-2011-2560,20120526,9395,6,86,2,121.0,0.0,242.0,242.0,179.18,62.81999999999999,0.2595867768595041,False,4.99,Standard Class,Medium
99020,IN-2013-86824,20131202,8445,10,784,3,148.75,0.0006531410037272783,446.25,445.95853582708673,423.74305515159966,22.215480675487072,0.04981512605042,False,139.79,Same Day,Critical
99021,US-2011-158498,20141118,7427,11,302,1,9.166666666666668,0.4377681902840057,9.166666666666668,5.153791589063282,6.716796020073746,-1.563004431010464,-0.3032727272727272,False,0.52,Standard Class,Medium
99022,CA-2011-116757,20110512,4833,4,401,6,4.375,0.18822668705092716,26.25,21.309049464913162,14.010395608188047,7.298653856725116,0.34251428571428577,False,1.23,Standard Class,High
99023,ES-2014-3484812,20130120,6930,11,444,2,62.5,0.35163317356152424,125.0,81.04585330480947,128.0783828946565,-47.03252958984703,-0.58032,False,10.16,First Class,High
99024,ES-2012-4782111,20120129,2725,4,453,1,26.5,0.04437235406393393,26.5,25.32413261730575,15.003354041196236,10.320778576109515,0.40754716981132083,False,9.84,Same Day,High
99025,US-2014-169502,20110717,7599,4,732,2,7.333333333333333,0.013506815798914523,14.666666666666666,14.46856670161592,10.595791759079297,3.8727749425366227,0.2676681818181819,False,0.77,Standard Class,Medium
99026,PU-2014-730,20140218,8339,1,115,2,259.0,0.0,518.0,518.0,274.58000000000004,243.41999999999996,0.46992277992277987,False,81.01,Second Class,High
99027,IN-2012-40029,20140816,6823,9,86,2,53.66666666666666,0.02590426465667582,107.33333333333331,104.55294226018344,86.78543604752123,17.767506212662212,0.1699378881987576,False,13.42,Standard Class,Medium
99028,CA-2011-136567,20110808,1886,11,508,3,227.5,0.4255133291480467,682.5,392.0871528564582,434.61584196744536,-42.52868911098715,-0.10846743842830464,False,118.88,First Class,High
99029,CA-2012-112452,20130517,9445,4,163,1,11.0,0.0,11.0,11.0,10.562000000000001,0.43799999999999883,0.03981818181818171,False,3.26,Same Day,Critical
99030,CA-2013-148852,20110404,971,13,14,6,101.04166666666669,0.15145178945104798,606.2500000000001,514.4323526453022,604.4030708615969,-89.9707182162947,-0.17489319587628838,False,15.43,Standard Class,Medium
99031,CA-2012-149636,20140808,6391,13,665,5,7.5,0.1507141443920736,37.5,31.848219585297237,22.028351879830588,9.819867705466649,0.30833333333333335,False,2.7,Standard Class,Low
99032,IN-2012-47750,20110602,9611,5,454,4,136.5,0.0,546.0,546.0,486.00000000000006,59.99999999999994,0.10989010989010979,False,117.24,First Class,Critical
99033,CA-2012-110891,20120608,770,7,27,5,122.85714285714286,0.29471282220424555,614.2857142857143,433.2478377888206,550.970847070599,-117.72300928177839,-0.2717220930232559,False,33.58,Standard Class,High
99034,MX-2011-149034,20121219,6680,4,570,4,91.6,0.04704835335686158,366.4,349.16148333004594,300.37035902191724,48.7911243081287,0.13973799126637557,False,17.29,Standard Class,Medium
99035,MX-2011-163636,20130205,4456,4,269,2,14.5,0.0006765146927703233,29.0,28.980381073909662,15.029825219020735,13.950555854888927,0.4813793103448276,False,2.53,Standard Class,High
99036,MX-2014-123981,20141216,1282,3,22,2,34.99999999999999,0.6732620316057758,69.99999999999999,22.87165778759569,70.33579332966333,-47.46413554206764,-2.0752380952380958,False,1.55,Standard Class,Medium
99037,CA-2012-155586,20140327,2832,13,124,1,2.0,0.02862256785199413,2.0,1.9427548642960117,1.3631339505332967,0.5796209137627151,0.29835,False,0.2,Second Class,Medium
99038,ES-2011-4256146,20140717,5972,4,254,5,47.0,0.03248859268088421,235.0,227.3651807199922,220.54422529839243,6.820955421599763,0.029999999999999985,False,36.16,Standard Class,High
99039,US-2014-145436,20130328,7591,4,562,3,31.666666666666668,0.4104865635477043,95.0,56.00377646296809,48.64664877604345,7.357127686924642,0.13136842105263144,False,3.91,Standard Class,Low
99040,RS-2012-7250,20110914,6521,6,98,3,212.0,0.0,636.0,636.0,394.26,241.74,0.3800943396226415,False,73.09,Standard Class,Low
99041,MX-2011-143364,20121201,3816,3,612,8,18.857142857142858,0.0,150.85714285714286,150.85714285714286,138.85714285714286,12.0,0.07954545454545454,False,18.74,Standard Class,High
99042,MX-2012-166751,20120529,2861,11,61,3,8.0,0.018486842667226375,24.0,23.55631577598657,22.201827618867345,1.3544881571192242,0.05749999999999985,False,3.38,Standard Class,Medium
99043,ES-2011-5239101,20140614,6122,4,350,3,45.333333333333336,0.0,136.0,136.0,95.41,40.59,0.2984558823529412,False,14.37,Standard Class,High
99044,MX-2011-135573,20120320,7129,11,514,2,138.0,0.0,276.0,276.0,209.68,66.32,0.24028985507246375,False,8.74,Second Class,High
99045,ES-2014-4672600,20110620,6262,11,268,4,16.75,0.0,67.0,67.0,54.4,12.600000000000001,0.18805970149253734,False,4.83,Standard Class,Medium
99046,MX-2014-146843,20110927,2527,11,370,4,38.333333333333336,0.014649245668196531,153.33333333333334,151.08711566420988,140.52415557777294,10.56296008643693,0.06991304347826086,False,19.13,Second Class,High
99047,IN-2013-11525,20120823,1336,12,751,3,43.83561643835616,0.25644635690187,131.50684931506848,97.78239690057599,78.99809288598502,18.784304014590973,0.1921031250000001,False,3.82,Standard Class,Medium
99048,US-2011-102715,20120928,7971,11,495,2,160.0,0.16629222261906812,320.0,266.78648876189817,210.09790315804867,56.6885856038495,0.21248671875000005,False,100.22,Second Class,Critical
99049,RS-2014-7500,20110308,10018,6,563,1,167.0,0.009085596143941922,167.0,165.4827054439617,145.65450822280198,19.828197221159712,0.11982035928143707,False,49.63,Second Class,High
99050,ES-2013-3033501,20130213,3061,4,498,3,11.25,0.0,33.75,33.75,25.920000000000005,7.829999999999995,0.23199999999999985,False,2.26,Standard Class,Medium
99051,SA-2012-4510,20110108,7685,6,668,1,54.0,0.022816604037206367,54.0,52.767903381990855,41.657328169893894,11.110575212096961,0.21055555555555552,False,9.52,Standard Class,Medium
99052,CA-2014-163265,20110515,1550,4,42,2,20.0,0.6211367520418092,40.0,15.154529918327633,22.07579316365184,-6.921263245324209,-0.45671249999999997,False,0.35,Standard Class,Medium
99053,CA-2014-135279,20130326,3132,7,320,3,12.0,0.04409917669812065,36.0,34.41242963886766,25.128816433042136,9.283613205825521,0.269775,False,8.05,First Class,High
99054,CG-2011-4120,20130409,8320,1,328,3,58.0,0.01851552543833887,174.0,170.77829857372905,97.72640913210462,73.05188944162443,0.4277586206896551,True,13.23,Standard Class,High
99055,RS-2013-9770,20110125,7157,6,276,2,50.5,0.02026421452156009,101.0,98.95331433332242,67.15109073669225,31.80222359663017,0.3213861386138615,False,16.03,Same Day,High
99056,IT-2011-2556136,20120409,9458,11,347,1,152.22222222222223,0.06349708039302526,152.22222222222223,142.55655554017284,148.9060453351081,-6.349489794935266,-0.0445401459854013,False,7.62,Standard Class,Medium
99057,ES-2012-2374376,20120109,3029,4,248,3,30.33333333333333,0.0,90.99999999999999,90.99999999999999,76.50999999999999,14.489999999999995,0.1592307692307692,False,11.59,First Class,Medium
99058,CA-2014-107727,20110715,5882,4,108,3,12.083333333333334,0.22596209199905576,36.25,28.05887416503423,18.43487383590449,9.62400032912974,0.3429931034482758,False,3.5,Second Class,Medium
99059,ES-2014-4067367,20121204,2812,4,750,10,26.666666666666668,0.020715455480469477,266.6666666666667,261.14254520520814,187.98998972959922,73.15255547560892,0.28012499999999996,True,50.07,Second Class,High
99060,CA-2014-106859,20120206,8189,13,260,4,43.0,0.0,172.0,172.0,101.49640000000001,70.50359999999999,0.4099046511627906,False,12.96,Second Class,Medium
99061,US-2012-121538,20110502,9750,4,751,3,82.5,0.37074370949952723,247.5,155.74093189886702,179.0359997731945,-23.295067874327486,-0.14957575757575747,False,5.08,Standard Class,Medium
99062,MX-2012-101763,20130210,4364,11,183,8,30.125,0.0,241.0,241.0,159.08,81.91999999999999,0.3399170124481327,False,48.35,Second Class,Critical
99063,CA-2012-107468,20120712,2714,13,113,2,4.375,0.16911142347318794,8.75,7.270275044609606,6.647939500791023,0.6223355438185827,0.08560000000000006,False,0.83,Standard Class,High
99064,US-2011-159926,20140517,7017,7,299,1,96.25,0.1548388333045227,96.25,81.34676229443969,98.58625412754819,-17.239491833108502,-0.21192597402597396,False,6.89,Standard Class,High
99065,MX-2014-117233,20140817,657,4,174,9,58.625,0.019442377987794218,527.625,517.3667153141901,274.14920275028254,243.21751256390752,0.47010660980810237,False,98.61,First Class,Critical
99066,IZ-2013-9760,20130811,7159,6,410,7,22.5,0.0,157.5,157.5,157.5,0.0,0.0,False,3.47,Standard Class,High
99067,KE-2013-8270,20130626,7736,1,7,2,20.0,0.0,40.0,40.0,27.46,12.54,0.3135,False,0.6,Standard Class,Medium
99068,ID-2013-48149,20131128,6825,12,638,4,198.55421686746988,0.17383013903409034,794.2168674698795,656.1580389743706,435.0092887451658,221.14875022920478,0.33703580097087377,False,52.65,Standard Class,Medium
99069,TU-2013-9240,20120910,2148,6,445,2,31.25,0.5546338395383771,62.5,27.835385028851434,41.223091812327816,-13.387706783476382,-0.4809599999999999,False,2.53,Standard Class,Medium
